"id","category","name","unit","price","oldPrice","form","country","shelfLife","barcode","badges","stock","featured","slug","imageUrl","sourceUrl","composition","usage","description"
"p269","Травы","Фасоли створки","50 г","872",,,"Россия","24 месяца","4610002419166","","42","False","fasoli-stvorki","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ffasoli-stvorki.jpg?alt=media&token=7086e91a-1318-4019-b300-25626799e250","https://www.flip.kz/catalog?prod=3022968",,"1-2 ст. л. сырья залить 0,2-0,3 л воды, довести до кипения, потомить 3-4 мин, настоять до остывания, процедить ⏳. Принимать по 1/3 от полученного объема 3 раза в день до еды. Противопоказания: индивидуальная непереносимость. Перед применением: рекомендуется проконсультироваться с врачом ‍.","Фасоли створки  Большинство людей, употребляя в пищу фасоль, очищают её . Створки при этом выкидывают. В то время как они являются ценным лекарственным средством, признанным в официальной и народной медицине . Это мягкое лекарство натурального происхождения с давних времен использовалось нашими предками для лечения патологий, для борьбы с которыми сейчас используют сильнодействующие лекарственные препараты ."
"p270","Травы","Зизифоры трава","50 г","889",,,"Россия","24 месяца","4690324019442","","12","False","zizifory-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fzizifory-trava.jpg?alt=media&token=55f49edb-a2a1-490c-8866-226e149afba4","https://www.flip.kz/catalog?prod=3022973",,"1 десертную ложку травы залить 0.25 литрами кипятка, настоять 1 час при комнатной температуре ⏳. Принимать в течение дня в 3 приема, последний прием перед сном, каждую порцию процеживая через ситечко.","Зизифоры трава  Зизифору часто добавляют в сборы лекарственных трав, имеющих не очень приятный запах . Ее стойкий, приятный, душистый, немного мятный аромат улучшает запах сбора . Болеутоляющие свойства зизифоры делают ее популярным растением для сборов трав, которые рекомендуют при простуде, зубной боли, скрофулезе . Эфирные масла зизифоры, смешивая с нейтральной основой, используют для растираний при ревматизме ‍. Настойка оказывает кардиотоническое, гипотензивное, антигельминтное действие. Применение зизифоры при кишечных расстройствах, поносах также возможно, дубильные вещества, содержащиеся в траве зизифоры, помогают справиться с этими неприятными заболеваниями ."
"p271","Травы","Хвоща полевого трава","50 г","626",,,"Россия","24 месяца","4610002419265","","148","False","khvoshcha-polevogo-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkhvoshcha-polevogo-trava.jpg?alt=media&token=24865153-bc1a-4d2d-ae60-2dd41e59873f","https://www.flip.kz/catalog?prod=3022974",,,"Хвоща полевого трава  Хвощ полевой обладает противомикробным, кровоостанавливающим, противоглистным, мочегонным, спазмолитическим, вяжущим, отхаркивающим, антисептическим, общеукрепляющим, ранозаживляющим действиями . В составе растения содержится большое количество различных биологически активных компонентов, за счет которых он и проявляет свои лечебные свойства . Трава хвоща полевого в виде настоя применяется в комплексной терапии отечного синдрома различного генеза (нарушение функции почек, хроническая сердечная недостаточность); при воспалительных процессах мочевого пузыря и мочевыводящих путей (цистит, уретрит) . В дерматологии хвощ используют при аллергических заболеваниях кожи . Препараты хвоща полевого зачастую назначаются как дополнение к базовой терапии при устранении язвенной болезни, гастрита, панкреатита или холецистита . Прием хвоща полевого помогает устранить белок из мочи, способствует лечению острых и хронических форм циститов. Хвощ полевой активно..."
"p272","Полезное питание","Мужской салат (тестостероновый) травяной сбор","80 г","3077",,,"Россия","24 месяца","4690324006404","","15","False","muzhskoi-salat-testosteronovyi-travyanoi-sbor","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fmuzhskoi-salat-testosteronovyi-travyanoi-sbor.jpg?alt=media&token=61e03e26-4e45-4d71-8602-3a188cc8cf14","https://www.flip.kz/catalog?prod=3023077",,"в виде специи к первому блюду или 1 ст. ложку перед сном .","Дизайн товара в ассортименте, без возможности выбора. Повышает уровень мужских гормонов (тестостерона, андрогенов) , способствует понижению жировых запасов и переходу их в мышечную массу . Улучшает реологию крови (уменьшает вязкость крови, нормализует содержание холестерина, глюкозы (сахара), эритроцитов, гемоглобина) . Рекомендуется мужчинам со сниженной потенцией, избыточной массой тела (ожирение 2,3 степени); женщинам, склонным к полноте при гормональных нарушениях женской половой сферы (миомы, кисты яичников) за 5-7 дней до наступления и все дни mensis ."
"p273","Травы","Фиалки трехцветной трава","50 г","708",,,"Россия","24 месяца","4690324006855","","25","False","fialki-trekhtsvetnoi-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ffialki-trekhtsvetnoi-trava.jpg?alt=media&token=221f8bf8-c075-4034-ae30-7c4e606c56a3","https://www.flip.kz/catalog?prod=3023092",,"1-2 ст. л. травы залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Фиалки трехцветной трава  Применяется при кашле, астматических бронхитах, различных кожных заболеваниях (золотухе, угрях, экземе, зуде) ; как отхаркивающее, мочегонное, потогонное, противовоспалительное, противоаллергическое, улучшающее обмен веществ средство ."
"p274","Травы","Диоскореи корневища","50 г","3619",,,"Россия","24 месяца","4690324007104","","7","False","dioskorei-kornevishcha","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fdioskorei-kornevishcha.jpg?alt=media&token=4929470e-4d71-44fa-a52d-b12659e7ef1f","https://www.flip.kz/catalog?prod=3023133",,"1-2 ст. л. сбора залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Диоскореи корневища  Диоскорея корневища (дикий ямс, корень молодости) травяной сбор марки Гордеев . Диоскорея растение, обладающее множеством целебных свойств. Диоскореи корневища содержат в химическом составе полезные для организма компоненты, такие как сапонины, выводящие вредный холестерин ; гликозиды, улучшающие работу сердца; фитоэстроген, аналог женских половых гормонов . Травяной сбор обладает сосудорасширяющим, успокаивающим, седативным, противовоспалительным, антигистаминным и мочегонным свойством . Также в диоскорее много хрома, селена и жироподобных веществ. Травяной сбор имеет высокий антисклеротический эффект ."
"p275","Травы","Солянки холмовой трава","50 г","823",,,"Россия","24 месяца","4690324007180","","37","False","solyanki-kholmovoi-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsolyanki-kholmovoi-trava.jpg?alt=media&token=e4776384-7ea0-4267-9ceb-92d8675db4d1","https://www.flip.kz/catalog?prod=3023138",,"1/2-1 ст. л. травы залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Солянки холмовой трава  Применяется при заболеваниях печени как воспалительного характера, в т.ч. инфекционных (гепатиты, холециститы, холангиты и др ), так и дистрофического (или застойного) характера — гепатозы, циррозы, ЖКБ, дискинезия желчевыводящих путей, повышенном холестерине, нарушении минерального обмена (высоком индексе атерогенности), недостаточности инсулина и повышенном сахаре в крови ."
"p276","Травы","Яснотки белой трава","50 г","823",,,"Россия","24 месяца","4690324007210","","5","False","yasnotki-beloi-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fyasnotki-beloi-trava.jpg?alt=media&token=e10f7ec6-02d9-4216-83de-e1656a82fd2c","https://www.flip.kz/catalog?prod=3023142",,"1-2 ст. л. травы залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко. Наружно: 3 ст. л. травы настоять в термосе в 0,5 л кипятка. Перед употреблением настой рекомендуется взбалтывать .","Яснотки белой трава  Применяется: при кожных заболеваниях (фурункулы, гнойнички), кровотечениях, бронхитах . Обладает кровоочистительным, кровоостанавливающим, маткосокращающим, противовоспалительным действием ."
"p277","Травы","Василька синего цветки","25 г","3619",,,"Россия","24 месяца",,"","0","False","vasilka-sinego-tsvetki","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fvasilka-sinego-tsvetki.jpg?alt=media&token=ae65e5bb-6048-443a-adb6-4c7fe26b03c1","https://www.flip.kz/catalog?prod=3023157",,"1-2 ст. л. травы залить 0,2-0,3 л воды, довести до кипения, потомить 3-4 мин, настоять до остывания, процедить, растительное сырье отжать ⏳. Принимать по 1/4 от полученного объема 3-4 раза в день до еды.","Василька синего цветки  Применяется при заболеваниях печени и желчевыводящих путей, желтухе, асцитах печеночного и сердечного происхождения, болезнях почек и мочевыводящих путей: уретрите, цистите, пиелонефрите . Обладает антибактериальным, мочегонным, противовоспалительным, жаропонижающим действием ."
"p278","Масла","Масло цветков зверобоя","100 мл","1201",,,"Россия","12 месяцев","4690324008071","","22","False","maslo-tsvetkov-zveroboya","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fmaslo-tsvetkov-zveroboya.jpg?alt=media&token=4bfbf584-f6a4-4908-857b-91fd3fc2a433","https://www.flip.kz/catalog?prod=3023227",,"внутрь: взрослым по 1 дес.л. (10 мл), детям по 1 ч.л. (5 мл) до приема пищи, последний раз — на ночь, 2-3 раза в день . Наружно: нанести небольшое количество масла на пораженный участок кожи, слегка втирая, при сильных поражениях — наложить смоченный маслом тампон и зафиксировать.","Масло цветков зверобоя  Применяется при ожогах, незаживающих ранах и язвах, нарывах, гнойных воспалениях рта . Обладает выраженным ранозаживляющим действием (при гастрите, язве), антидепрессантным действием (улучшает настроение, снимает переутомление, при злоупотреблении алкоголем и курением) , цитостатическим действием (замедляет рост раковых клеток) ."
"p279","Травы","Тмина черного семена","50 г","1316",,,"Россия","24 месяца","4690324008668","","73","False","tmina-chernogo-semena","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftmina-chernogo-semena.jpg?alt=media&token=886653cb-27c9-47aa-8636-e265f24afe56","https://www.flip.kz/catalog?prod=3023234",,"употреблять после еды, не заваривая. Суточная доза — одна чайная ложка семян","Тмина черного семена  Применяются при заболеваниях нервной системы, язвах, глистах, нарушениях менструального цикла, дисфункции печени (гепатит) и почек, глазных болезнях и болезнях дыхательных путей (туберкулез, бронхиты, астма, простуды), различных формах аллергии, при сахарном диабете, заболеваниях сердечно-сосудистой системы, головных и зубных болях, при тошноте, рвоте . Являются идеальным средством при заболеваниях ЖКТ и их профилактики, восстановления ослабленного иммунитета . Обладают улучшающим пищеварение, ветрогонным, антибактериальным, иммуностимулирующим, антидепрессивным, мягким тонизирующим действием. Улучшают память . Не раздражают слизистые оболочки желудка."
"p280","Травы","Таволги шестилепестной корневища с корнями","50 г","2567",,,"Россия","24 месяца","4690324009160","","0","False","tavolgi-shestilepestnoi-kornevishcha-s-kornyami","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftavolgi-shestilepestnoi-kornevishcha-s-kornyami.jpg?alt=media&token=a1a2747c-02f6-4197-9600-7d1a99c0afb8","https://www.flip.kz/catalog?prod=3023305",,"1-2 ст. л. залить 0,2-0,3 л воды, довести до кипения, потомить 3-4 мин, настоять до остывания, отжать ⏳. Принимать по 1/3 от полученного объема 3 раза в день за 10-15 минут до еды.","Таволги шестилепестной корневища с корнями  Применяются при диффузном токсическом зобе — заболевании, при котором наблюдается равномерное увеличение щитовидной железы с избыточной продукцией тиреоидных гормонов . Способствуют более успешному оздоровлению больных, применяющих тиреостатические препараты, вероятность рецидивов уменьшается . Нормализуется функция щитовидной железы, улучшается сон, деятельность сердечно сосудистой системы, восстанавливается ранее утраченная масса тела . Применяется при злокачественных заболеваниях ."
"p281","Травы","Акации белой цветки","25 г","872",,,"Россия","24 месяца","4690324009481","","1","False","akatsii-beloi-tsvetki","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fakatsii-beloi-tsvetki.jpg?alt=media&token=2338d7b4-07d4-450d-b134-76ae9c7fb4e3","https://www.flip.kz/catalog?prod=3023310",,"1-2 ст. л. сырья залить 0,2-0,3 л воды, довести до кипения, потомить 3-4 мин, настоять до остывания, процедить ⏳. Принимать по 1/3 от полученного объема 3 раза в день до еды.","Акации белой цветки  Акация белая — распространённое в народе название робинии ложно акациевой, дерева из семейства Бобовых . Это достаточно крупное, около 25-30 метров в высоту, растение, покрытое толстой корой серо-бурого цвета с крупными трещинами. Непарноперистые листья зелено-серебристого оттенка, состоящие из 9-19 листочков, расположены поочерёдно, их длина обычно составляет около 20-25 см . У основания листьев находятся трансформировавшиеся в шипы прилистники. Цветки акации колокольчатые, сидящие на цветоножках, образуют поникающие кистевидные соцветия . Плод растения — продолговатый приплюснутый коричневый боб около 6-12 см в длину."
"p282","Чайные напитки","Чай копорский с мятой","50 г","1942",,,"Россия","24 месяца","4690324009993","","5","False","chai-koporskii-s-myatoi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-koporskii-s-myatoi.jpg?alt=media&token=b741b5e8-6523-4110-bf02-e79a1e4767ce","https://www.flip.kz/catalog?prod=3024258",,"засыпать чай в заварочный чайник из расчета чайная ложка на чашку плюс ложка на чайник. Залить кипятком и настоять 5-7 минут ⏳.","Чай копорский с мятой  Копорский чай — традиционный русский чай, упоминаемый в старорусских летописях с XII века . Он поставлялся Россией во все страны Европы и был существенной статьей дохода государственного бюджета. Обладает приятным, чуть терпким вкусом с душистым цветочно-фруктовым ароматом, проясняет ум и укрепляет дух человека . Является источником витаминов В и С, макро- и микроэлементов (железа, меди, калия, марганца и др.). Рекомендован для повышения иммунитета и сопротивляемости различным инфекциям , улучшения обмена веществ, укрепления кровеносных сосудов, обладает антиоксидантной активностью, очищает организм при различных интоксикациях, повышает работоспособность . Чай с листьями мяты помогает при дискомфортных состояниях желудочно-кишечного тракта, снимает спазмы, обладает успокаивающим действием ."
"p283","Чайные напитки","Чай копорский с душицей","50 г","1942",,,"Россия","24 месяца","4690324016090","","4","False","chai-koporskii-s-dushitsei","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-koporskii-s-dushitsei.jpg?alt=media&token=e21b6b5b-b3bc-4e3d-b67f-c26f9fc60c95","https://www.flip.kz/catalog?prod=3024276","Копорский чай (иванчай ферментированный), цветки душицы.","засыпать чай в заварочный чайник из расчета чайная ложка на чашку плюс ложка на чайник. Залить кипятком и настоять 5-7 минут ⏳.","Чай копорский с душицей  Копорский чай — традиционный русский чай, упоминаемый в старорусских летописях с XII века . Он поставлялся Россией во все страны Европы и был существенной статьей дохода государственного бюджета. Обладает приятным, чуть терпким вкусом с душистым цветочно-фруктовым ароматом, проясняет ум и укрепляет дух человека . Является источником витаминов В и С, макро- и микроэлементов (железа, меди, калия, марганца и др.). Рекомендован для повышения иммунитета и сопротивляемости различным инфекциям , улучшения обмена веществ, укрепления кровеносных сосудов, обладает антиоксидантной активностью, очищает организм при различных интоксикациях, повышает работоспособность . Чай с цветками душицы благотворно действует на организм, обладает успокаивающим, противовоспалительным действием ."
"p284","Травы","Астрагала трава","50 г","1728",,,"Россия","24 месяца","4690324010173","","30","False","astragala-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fastragala-trava.jpg?alt=media&token=94ba7291-ba6f-49a6-9bb8-a60cc5eb941e","https://www.flip.kz/catalog?prod=3024285",,"1-2 ст.л. травы залить 200-300 мл. кипятка, настоять 1 час, процедить ⏳. Применять: по 3 ст.л. 3 раза в день.","Астрагала трава  Отвар Астрагала помогает лечить пневмонию (понижает жар/ облегчает отхождение мокрот из бронхов/легких) ; кровоостанавливающее; противоопухолевое/укрепляет иммунитет ; способствует свертываемости крови. Примочки астрагалом лечат раны, снимают боль ."
"p285","Травы","Пижмы трава","25 г","510",,,"Россия","24 месяца","4690324011248","","25","False","pizhmy-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fpizhmy-trava.jpg?alt=media&token=81df3716-9265-482a-980d-229a142700b6","https://www.flip.kz/catalog?prod=3024289",,"1-2 ст. л. сырья залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Пижмы трава  Применяются: при тахикардии, гепатите, холецистите, гельминтах (глистах) , любых воспалениях; как увеличивающее амплитуду сердечных сокращений и замедляющее ритм сердца , желчегонное и снижающее содержание слизи в желчи при гепатитах, тонизирующее мускулатуру желудочно-кишечного тракта, усиливающее секрецию ее желез; противовоспалительное, противомикробное, противоглистное, противогипоксическое средство ."
"p286","Травы","Лаванды цветки","25 г","1234",,,"Россия","24 месяца","4690324011323","","24","False","lavandy-tsvetki","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Flavandy-tsvetki.jpg?alt=media&token=6b0bfbe5-d315-4d97-a2a6-9c6eb3359eb8","https://www.flip.kz/catalog?prod=3024300",,"1/2-1 ст. л. цветков залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Лаванды цветки  Применяется при повышенной нервной возбудимости, кардионеврозах, мигрени, гипертонической болезни, атеросклерозе, депрессии, стрессе, неврастении, бессоннице, спастических колитах ; как гипотензивное, успокаивающее, спазмолитическое, антиаритмическое, антисклеротическое, расслабляющее гладкую мускулатуру средство ."
"p287","Травы","Саган дайля (рододендрон адамса) листья","20 г","3619",,,"Россия","24 месяца","4690324012054","","13","False","sagan-dailya-rododendron-adamsa-listya","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsagan-dailya-rododendron-adamsa-listya.jpg?alt=media&token=24f33fc7-86ad-4604-875b-b60fae17b369","https://www.flip.kz/catalog?prod=3024303",,"рецепт приготовления целебного чая: На стакан кипятка или свежезаваренного чая кладут 3-5 листка или не более 2-х см побега Саган-дайля . Настаивать напиток следует минимум 10 минут, оптимальным же временем считается полчаса ⏳. Пить чудо-чай нужно дважды в день, независимо от приема пищи. Чтобы не произошло обезвоживание организма, в течение приема напитка нужно выпивать как можно больше воды, до 3-х литров в день .","Саган дайля листья  Саган-дайля прекрасное тонизирующее, адаптогенное и стимулирующее средство . Поскольку это растение сильный энергостимулятор, хватит всего одного листка, чтобы получить заряд бодрости на целый день . Фиточай из листьев и побегов саган-дайля поможет стабилизировать обмен веществ, укрепит стенки кровеносных сосудов, восстановит работу сердечнососудистой системы . Саган-дайля способствует повышению иммунитета, выводит из организма шлаки, улучшает деятельность почек, желчного пузыря и печени человека ."
"p288","Чайные напитки","Чай «Нежный» с листочками дикой мяты","60 г","1481",,,"Россия","24 месяца","4690324012429","","7","False","chai-nezhnyi-s-listochkami-dikoi-myaty","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-nezhnyi-s-listochkami-dikoi-myaty.jpg?alt=media&token=5d1d5833-65d0-4555-a5d1-5e1940372668","https://www.flip.kz/catalog?prod=3024306",,"сполоснуть заварочный чайник горячей водой, насыпать чай из расчета 1 чайная ложка на чашку воды плюс 1 чайная ложка на чайник. Чайник тотчас же залить кипятком и настоять 5 минут ⏳.","Чай «Нежный» с листочками дикой мяты  Нежный чай создан на основе любимых ярких ароматов листьев смородины, мяты и цветков душицы с добавлением классического черного чая . Сочетание этих растений с их природным ароматом и силой снимет пелену усталости, переведет с трудовых ритмов в атмосферу радости и спокойствия, освежит и при регулярном употреблении послужит залогом хорошего жизненного тонуса . Добавлением чаги мы хотели подчеркнуть пикантный вкус напитка и усилить его полезные свойства . Нежный чай напомнит Вам о лете и позволит окунуться в атмосферу радости и благополучия в любое время года ."
"p289","Чайные напитки","Чай «Вальс цветов» с лепестками роз и васильков","60 г","1316",,,"Россия","24 месяца","4690324012436","","12","False","chai-vals-tsvetov-s-lepestkami-roz-i-vasilkov","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-vals-tsvetov-s-lepestkami-roz-i-vasilkov.jpg?alt=media&token=6aff7ac7-408f-4538-bb2d-d5fbb4e07679","https://www.flip.kz/catalog?prod=3024309","Лепестки роз, цветки василька, календулы, душицы, листья смородины, бадана, чага, черный чай.","сполоснуть заварочный чайник горячей водой, насыпать чай из расчета 1 чайная ложка на чашку воды плюс 1 чайная ложка на чайник. Чайник тотчас же залить кипятком и настоять 5 минут ⏳.","Чай «Вальс цветов» с лепестками роз и васильков  Эксклюзивный ароматный чай на основе цветков василька, душицы, календулы, лепестков роз и листьев смородины с добавлением классического черного чая не только обладает неповторимым вкусом и ароматом, сливаясь в единую гармоничную композицию, играющую множеством воздушных оттенков . Цветки календулы, душицы, листья смородины укрепляют тело, помогают переносить стресс, повышают работоспособность . Цветки василька улучшают зрение , а лепестки розы смягчают и радуют душу . Вальс цветов удовлетворит вкус любого истинного ценителя травяных чаев ."
"p290","Чайные напитки","Чай «Княжеский» каркаде и пряностями","60 г","1399",,,"Россия","24 месяца","4690324012443","","4","False","chai-knyazheskii-karkade-i-pryanostyami","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-knyazheskii-karkade-i-pryanostyami.jpg?alt=media&token=541306b7-0d11-4d9d-bdb5-3614a64e228c","https://www.flip.kz/catalog?prod=3024316",,"сполоснуть заварочный чайник горячей водой, насыпать чай из расчета 1 чайная ложка на чашку воды плюс 1 чайная ложка на чайник. Чайник тотчас же залить кипятком и настоять 5 минут ⏳.","Чай «Княжеский» каркаде и пряностями  Издревле люди знали об удивительных и лечебных свойствах чая из лепестков суданской розы (каркаде или гибискуса) . Но так как гибискус дорогой, то и позволить себе употреблять напиток из него могли избранные. Отсюда и название — Княжеский чай . Этот сбалансированный специями фиточай помогает повысить жизнестойкость, работоспособность, выносливость . Улучшает адаптацию к метеоусловиям и информационным перегрузкам . Освобождает от рассеянности и усиливает внимание . Прочувствуйте и оцените свое новое состояние с этим восхитительным нектаром!  Глубокий насыщенный вкус с приятной терпкой кислинкой подчеркивается свежестью мелиссы, привлекательный темно-рубиновый цвет ароматного напитка обеспечивают гибискус и чага ."
"p291","Чайные напитки","Чай «Пряное яблоко» с яблоком и корицей","60 г","1152",,,"Россия","24 месяца","4690324012450","","0","False","chai-pryanoe-yabloko-s-yablokom-i-koritsei","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-pryanoe-yabloko-s-yablokom-i-koritsei.jpg?alt=media&token=435f905c-0963-4c66-850e-4e35519ca32a","https://www.flip.kz/catalog?prod=3024319",,"сполоснуть заварочный чайник горячей водой, насыпать чай из расчета 1 чайная ложка на чашку воды плюс 1 чайная ложка на чайник. Чайник тотчас же залить кипятком и настоять 5 минут ⏳.","Чай «Пряное яблоко» с яблоком и корицей  Пряный, сладкий и бодрящий чай пряное яблоко на основе полезных растений и классического черного чая — это здоровая альтернатива кофеин содержащим напиткам в любое время дня ⏰. Волнующий аромат гвоздики, корицы и кардамона придают букету легкий пряный оттенок, а освежающие цитрусовые тона подчеркивают пикантный вкус и перекликаются с роскошным дуэтом уральских яблочек и плодов шиповника . Закройте глаза, сделайте вдох и пусть богатый вкус и аромат чая перенесут Вас в прекрасный мир гармонии и радости ."
"p292","Чайные напитки","Чай «Русский традиционный» с иван-чаем, смородиной, мелиссой","70 г","1505",,,"Россия","24 месяца","4690324012481","",,"False","chai-russkii-traditsionnyi-s-ivan-chaem-smorodinoi-melissoi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-russkii-traditsionnyi-s-ivan-chaem-smorodinoi-melissoi.jpg?alt=media&token=7f033120-275d-4d65-aa2e-e7c7112942b5","https://www.flip.kz/catalog?prod=3024325",".","сполоснуть заварочный чайник горячей водой, насыпать чай из расчета 1 чайная ложка на чашку воды плюс 1 чайная ложка на чайник. Чайник тотчас же залить кипятком и настоять 5 минут ⏳.","Чай «Русский традиционный» с иван-чаем, смородиной, мелиссой  Главное в русском чаепитии — это атмосфера душевности, покоя и радости, возможность испить чаю в приятной компании . За чаем проходят семейные и дружеские посиделки, люди общаются, делятся сокровенным, радуются и просто отдыхают . Об особой роли чая в жизни русского человека говорят такие пословицы: «Где есть чай — там под елью рай», «Чай пьешь — 100 лет переживешь» . Русская традиция — это чай с лесными, горно-луговыми травами, ягодами и плодами . Чайный стол всегда был богат яствами: медом, пастилой, вареньем из ягод дикой клубники, земляники и малины ."
"p293","Чайные напитки","Чай «Копорский элитный» с бутонами и плодами шиповника","60 г","2040",,,"Россия","24 месяца","4690324012511","","11","False","chai-koporskii-elitnyi-s-butonami-i-plodami-shipovnika","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fchai-koporskii-elitnyi-s-butonami-i-plodami-shipovnika.jpg?alt=media&token=bc4d4eb1-4ee7-4f61-b5c5-4a79897d3538","https://www.flip.kz/catalog?prod=3024330",,"сполоснуть...","Чай «Копорский элитный» с бутонами и плодами шиповника  Копорский чай — традиционный русский чай, упоминаемый в старорусских летописях с XII века . Он поставлялся Россией во все страны Европы и был существенной статьей дохода государственного бюджета. Обладает приятным, чуть терпким вкусом с душистым цветочно-фруктовым ароматом, проясняет ум и укрепляет дух человека . Является источником витаминов В и С, макро- и микроэлементов (железа, меди, калия, марганца и др.). Рекомендован для повышения иммунитета и сопротивляемости различным инфекциям , улучшения обмена веществ, укрепления кровеносных сосудов, обладает антиоксидантной активностью, очищает организм при различных интоксикациях, повышает работоспособность . Цветки дикой розы и плоды шиповника добавляют в чай приятную свежесть и кислинку и укрепляют иммунитет, снижают уровень плохого холестерина, положительно влияют на пищеварение, помогают избавиться от хронической усталости ."
"p294","Травы","Сухоцвета трава","50 г","823",,,"Россия","24 месяца","4690324013501","","6","False","sukhotsveta-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsukhotsveta-trava.jpg?alt=media&token=1d98d2bb-ee10-43b8-9638-d77aaad79b9b","https://www.flip.kz/catalog?prod=3024334",,"1-2 ст. л. сырья залить 0,2-0,3 л кипятка, настоять 1 час при комнатной температуре ⏳. Принимать по 1/3 от полученного объема 3 раза в день, каждую порцию процеживая через ситечко.","Сухоцвета трава  Применяется при папилломатозе мочевого пузыря и анацидных гастритах, желчекаменной болезни, болезненном мочеиспускании, атеросклерозе, ревматизме, подагре, одышке, головной боли, ишиасе, нервных болезнях с онемением ног ; улучшает желчеотделение, повышает тонус желчного пузыря, усиливает секрецию желудочного сока, активизирует деятельность поджелудочной железы, увеличивает отделение мочи ; как спазмолитическое, антибактериальное, кровоостанавливающее, вяжущее и глистогонное средство ."
